date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:08:36	161694/161694	---MC-	404	error ('Not%20Found')	text/html	date:Sat,%2001%20Jun%202024%2016:08:38%20GMT	https://www.hsbc.co.uk/students/university-survival-tips/*/	C:/Users/hp/Desktop/hsbc/www.hsbc.co.uk/students/university-survival-tips/_/index.html	(from https://www.hsbc.co.uk/students/university-survival-tips/)
17:08:38	175780/175780	---M--	200	added ('OK')	image/jpeg	date:Sat,%2001%20Jun%202024%2016:08:38%20GMT	https://www.hsbc.co.uk/content/dam/hsbc/gb/images/16-9/selfie-2000x856.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg	C:/Users/hp/Desktop/hsbc/www.hsbc.co.uk/content/dam/hsbc/gb/images/16-9/selfie-2000x856.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpg	(from https://www.hsbc.co.uk/current-accounts/student-banking-need-to-knows/)
17:08:38	280/280	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2001%20Jun%202024%2016:08:38%20GMT	https://www.hsbc.co.uk/current-accounts/student-banking-need-to-knows/*	C:/Users/hp/Desktop/hsbc/www.hsbc.co.uk/current-accounts/student-banking-need-to-knows/_	(from https://www.hsbc.co.uk/current-accounts/student-banking-need-to-knows/)
17:08:39	273/273	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2001%20Jun%202024%2016:08:40%20GMT	https://www.hsbc.co.uk/insurance/do-you-need-student-insurance/*	C:/Users/hp/Desktop/hsbc/www.hsbc.co.uk/insurance/do-you-need-student-insurance/_	(from https://www.hsbc.co.uk/insurance/do-you-need-student-insurance/)
17:08:39	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2001%20Jun%202024%2016:08:40%20GMT	https://www.hsbc.co.uk/insurance/products/home/	C:/Users/hp/Desktop/hsbc/www.hsbc.co.uk/insurance/products/home/index.html	(from https://www.hsbc.co.uk/insurance/do-you-need-student-insurance/)
17:08:39	161694/161694	---MC-	404	error ('Not%20Found')	text/html	date:Sat,%2001%20Jun%202024%2016:08:40%20GMT	https://www.hsbc.co.uk/current-accounts/student-banking-need-to-knows/*/	C:/Users/hp/Desktop/hsbc/www.hsbc.co.uk/current-accounts/student-banking-need-to-knows/_/index.html	(from https://www.hsbc.co.uk/current-accounts/student-banking-need-to-knows/)
17:08:40	161694/161694	---MC-	404	error ('Not%20Found')	text/html	date:Sat,%2001%20Jun%202024%2016:08:41%20GMT	https://www.hsbc.co.uk/insurance/do-you-need-student-insurance/*/	C:/Users/hp/Desktop/hsbc/www.hsbc.co.uk/insurance/do-you-need-student-insurance/_/index.html	(from https://www.hsbc.co.uk/insurance/do-you-need-student-insurance/)
17:08:40	269/269	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2001%20Jun%202024%2016:08:41%20GMT	https://www.hsbc.co.uk/students/budgeting-for-student-life/*	C:/Users/hp/Desktop/hsbc/www.hsbc.co.uk/students/budgeting-for-student-life/_	(from https://www.hsbc.co.uk/students/budgeting-for-student-life/)
17:08:41	278/278	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2001%20Jun%202024%2016:08:42%20GMT	https://www.hsbc.co.uk/students/making-your-money-go-further-at-uni/*	C:/Users/hp/Desktop/hsbc/www.hsbc.co.uk/students/making-your-money-go-further-at-uni/_	(from https://www.hsbc.co.uk/students/making-your-money-go-further-at-uni/)
17:08:47	279/279	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2001%20Jun%202024%2016:08:42%20GMT	https://www.hsbc.co.uk/students/how-to-save-money-at-the-supermarket/*	C:/Users/hp/Desktop/hsbc/www.hsbc.co.uk/students/how-to-save-money-at-the-supermarket/_	(from https://www.hsbc.co.uk/students/how-to-save-money-at-the-supermarket/)
17:08:48	161694/161694	---MC-	404	error ('Not%20Found')	text/html	date:Sat,%2001%20Jun%202024%2016:08:42%20GMT	https://www.hsbc.co.uk/students/making-your-money-go-further-at-uni/*/	C:/Users/hp/Desktop/hsbc/www.hsbc.co.uk/students/making-your-money-go-further-at-uni/_/index.html	(from https://www.hsbc.co.uk/students/making-your-money-go-further-at-uni/)
17:08:48	161858/161858	---MC-	404	error ('Not%20Found')	text/html	date:Sat,%2001%20Jun%202024%2016:08:42%20GMT	https://www.hsbc.co.uk/students/budgeting-for-student-life/*/	C:/Users/hp/Desktop/hsbc/www.hsbc.co.uk/students/budgeting-for-student-life/_/index.html	(from https://www.hsbc.co.uk/students/budgeting-for-student-life/)
17:08:49	279/279	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2001%20Jun%202024%2016:08:51%20GMT	https://www.hsbc.co.uk/students/understanding-your-student-overdraft/*	C:/Users/hp/Desktop/hsbc/www.hsbc.co.uk/students/understanding-your-student-overdraft/_	(from https://www.hsbc.co.uk/students/understanding-your-student-overdraft/)
17:08:49	142563/142563	---M--	200	added ('OK')	image/jpeg	date:Sat,%2001%20Jun%202024%2016:08:50%20GMT	https://www.hsbc.co.uk/content/dam/hsbc/gb/images/articles/21-9/student-understanding-overdraft-937276030.jpg	C:/Users/hp/Desktop/hsbc/www.hsbc.co.uk/content/dam/hsbc/gb/images/articles/21-9/student-understanding-overdraft-937276030.jpg	(from https://www.hsbc.co.uk/students/understanding-your-student-overdraft/)
17:08:50	161694/161694	---MC-	404	error ('Not%20Found')	text/html	date:Sat,%2001%20Jun%202024%2016:08:51%20GMT	https://www.hsbc.co.uk/students/understanding-your-student-overdraft/*/	C:/Users/hp/Desktop/hsbc/www.hsbc.co.uk/students/understanding-your-student-overdraft/_/index.html	(from https://www.hsbc.co.uk/students/understanding-your-student-overdraft/)
17:08:50	111657/111657	---M--	200	added ('OK')	image/jpeg	date:Sat,%2001%20Jun%202024%2016:08:52%20GMT	https://www.hsbc.co.uk/content/dam/hsbc/gb/images/student-account/21-9/article-borrowing-money-962954374.jpg	C:/Users/hp/Desktop/hsbc/www.hsbc.co.uk/content/dam/hsbc/gb/images/student-account/21-9/article-borrowing-money-962954374.jpg	(from https://www.hsbc.co.uk/students/borrowing-money-as-a-student/)
17:08:51	271/271	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2001%20Jun%202024%2016:08:52%20GMT	https://www.hsbc.co.uk/students/borrowing-money-as-a-student/*	C:/Users/hp/Desktop/hsbc/www.hsbc.co.uk/students/borrowing-money-as-a-student/_	(from https://www.hsbc.co.uk/students/borrowing-money-as-a-student/)
17:08:51	161858/161858	---MC-	404	error ('Not%20Found')	text/html	date:Sat,%2001%20Jun%202024%2016:08:52%20GMT	https://www.hsbc.co.uk/students/borrowing-money-as-a-student/*/	C:/Users/hp/Desktop/hsbc/www.hsbc.co.uk/students/borrowing-money-as-a-student/_/index.html	(from https://www.hsbc.co.uk/students/borrowing-money-as-a-student/)
17:08:52	283/283	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2001%20Jun%202024%2016:08:53%20GMT	https://www.hsbc.co.uk/credit-cards/should-you-get-a-student-credit-card/*	C:/Users/hp/Desktop/hsbc/www.hsbc.co.uk/credit-cards/should-you-get-a-student-credit-card/_	(from https://www.hsbc.co.uk/credit-cards/should-you-get-a-student-credit-card/)
17:08:52	284134/284134	---M--	200	added ('OK')	image/jpeg	date:Sat,%2001%20Jun%202024%2016:08:53%20GMT	https://www.hsbc.co.uk/content/dam/hsbc/en/images/articles/16-9/credit-cards/student-sitting-outdoors.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg	C:/Users/hp/Desktop/hsbc/www.hsbc.co.uk/content/dam/hsbc/en/images/articles/16-9/credit-cards/student-sitting-outdoors.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpg	(from https://www.hsbc.co.uk/credit-cards/should-you-get-a-student-credit-card/)
17:08:52	161694/161694	---MC-	404	error ('Not%20Found')	text/html	date:Sat,%2001%20Jun%202024%2016:08:54%20GMT	https://www.hsbc.co.uk/credit-cards/should-you-get-a-student-credit-card/*/	C:/Users/hp/Desktop/hsbc/www.hsbc.co.uk/credit-cards/should-you-get-a-student-credit-card/_/index.html	(from https://www.hsbc.co.uk/credit-cards/should-you-get-a-student-credit-card/)
17:08:53	281/281	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2001%20Jun%202024%2016:08:54%20GMT	https://www.hsbc.co.uk/students/students-and-the-rising-cost-of-living/*	C:/Users/hp/Desktop/hsbc/www.hsbc.co.uk/students/students-and-the-rising-cost-of-living/_	(from https://www.hsbc.co.uk/students/students-and-the-rising-cost-of-living/)
17:08:57	164623/164623	---M--	200	added ('OK')	image/jpeg	date:Sat,%2001%20Jun%202024%2016:08:55%20GMT	https://www.hsbc.co.uk/content/dam/hsbc/en/images/articles/16-9/insurance/group-of-students-moving-in.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg	C:/Users/hp/Desktop/hsbc/www.hsbc.co.uk/content/dam/hsbc/en/images/articles/16-9/insurance/group-of-students-moving-in.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpg	(from https://www.hsbc.co.uk/students/students-and-the-rising-cost-of-living/)
17:08:57	161858/161858	---MC-	404	error ('Not%20Found')	text/html	date:Sat,%2001%20Jun%202024%2016:08:55%20GMT	https://www.hsbc.co.uk/students/students-and-the-rising-cost-of-living/*/	C:/Users/hp/Desktop/hsbc/www.hsbc.co.uk/students/students-and-the-rising-cost-of-living/_/index.html	(from https://www.hsbc.co.uk/students/students-and-the-rising-cost-of-living/)
17:08:58	127720/127720	---M--	200	added ('OK')	image/jpeg	date:Sat,%2001%20Jun%202024%2016:09:00%20GMT	https://www.hsbc.co.uk/content/dam/hsbc/gb/images/21-9/woman-student-in-dormroom.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg	C:/Users/hp/Desktop/hsbc/www.hsbc.co.uk/content/dam/hsbc/gb/images/21-9/woman-student-in-dormroom.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpg	(from https://www.hsbc.co.uk/loans/student-finance-need-to-knows/)
17:08:59	269/269	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2001%20Jun%202024%2016:09:00%20GMT	https://www.hsbc.co.uk/loans/student-finance-need-to-knows/*	C:/Users/hp/Desktop/hsbc/www.hsbc.co.uk/loans/student-finance-need-to-knows/_	(from https://www.hsbc.co.uk/loans/student-finance-need-to-knows/)
17:09:00	109166/109166	---M--	200	added ('OK')	image/jpeg	date:Sat,%2001%20Jun%202024%2012:56:58%20GMT	https://www.hsbc.co.uk/content/dam/hsbc/gb/images/student-account/21-9/article-credit-score-1048573444.jpg	C:/Users/hp/Desktop/hsbc/www.hsbc.co.uk/content/dam/hsbc/gb/images/student-account/21-9/article-credit-score-1048573444.jpg	(from https://www.hsbc.co.uk/students/how-to-build-your-credit-score-as-a-student/)
17:09:00	161694/161694	---MC-	404	error ('Not%20Found')	text/html	date:Sat,%2001%20Jun%202024%2016:09:01%20GMT	https://www.hsbc.co.uk/loans/student-finance-need-to-knows/*/	C:/Users/hp/Desktop/hsbc/www.hsbc.co.uk/loans/student-finance-need-to-knows/_/index.html	(from https://www.hsbc.co.uk/loans/student-finance-need-to-knows/)
17:09:01	286/286	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2001%20Jun%202024%2016:09:02%20GMT	https://www.hsbc.co.uk/students/how-to-build-your-credit-score-as-a-student/*	C:/Users/hp/Desktop/hsbc/www.hsbc.co.uk/students/how-to-build-your-credit-score-as-a-student/_	(from https://www.hsbc.co.uk/students/how-to-build-your-credit-score-as-a-student/)
17:09:01	161694/161694	---MC-	404	error ('Not%20Found')	text/html	date:Sat,%2001%20Jun%202024%2016:09:02%20GMT	https://www.hsbc.co.uk/students/how-to-build-your-credit-score-as-a-student/*/	C:/Users/hp/Desktop/hsbc/www.hsbc.co.uk/students/how-to-build-your-credit-score-as-a-student/_/index.html	(from https://www.hsbc.co.uk/students/how-to-build-your-credit-score-as-a-student/)
17:09:02	216343/216343	---M--	200	added ('OK')	image/jpeg	date:Sat,%2001%20Jun%202024%2016:08:54%20GMT	https://www.hsbc.co.uk/content/dam/hsbc/en/images/articles/16-9/credit-cards/girl-studying-indoors.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg	C:/Users/hp/Desktop/hsbc/www.hsbc.co.uk/content/dam/hsbc/en/images/articles/16-9/credit-cards/girl-studying-indoors.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpg	(from https://www.hsbc.co.uk/credit-cards/should-you-get-a-student-credit-card/)
17:09:02	165161/165161	---M--	200	added ('OK')	image/jpeg	date:Sat,%2001%20Jun%202024%2016:09:03%20GMT	https://www.hsbc.co.uk/content/dam/hsbc/gb/images/student-account/16-9/article-what-to-consider-cc-1023149622.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg	C:/Users/hp/Desktop/hsbc/www.hsbc.co.uk/content/dam/hsbc/gb/images/student-account/16-9/article-what-to-consider-cc-1023149622.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpg	(from https://www.hsbc.co.uk/students/how-to-build-your-credit-score-as-a-student/)
17:09:02	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2001%20Jun%202024%2016:09:03%20GMT	https://www.hsbc.co.uk/help/life-events/health-accessibility/	C:/Users/hp/Desktop/hsbc/www.hsbc.co.uk/help/life-events/health-accessibility/index.html	(from https://www.hsbc.co.uk/help/life-events/health-accessibility/long-term-illness/)
17:09:05	161694/161694	---MC-	404	error ('Not%20Found')	text/html	date:Sat,%2001%20Jun%202024%2016:08:49%20GMT	https://www.hsbc.co.uk/students/how-to-save-money-at-the-supermarket/*/	C:/Users/hp/Desktop/hsbc/www.hsbc.co.uk/students/how-to-save-money-at-the-supermarket/_/index.html	(from https://www.hsbc.co.uk/students/how-to-save-money-at-the-supermarket/)
17:09:07	128954/128954	---M--	200	added ('OK')	image/jpeg	date:Sat,%2001%20Jun%202024%2016:09:08%20GMT	https://www.hsbc.co.uk/content/dam/hsbc/gb/images/articles/21-9/article-how-banking-work-uk-600990492.jpg	C:/Users/hp/Desktop/hsbc/www.hsbc.co.uk/content/dam/hsbc/gb/images/articles/21-9/article-how-banking-work-uk-600990492.jpg	(from https://www.hsbc.co.uk/international/how-does-banking-work-in-the-uk/)
17:09:07	279/279	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2001%20Jun%202024%2016:09:09%20GMT	https://www.hsbc.co.uk/international/how-does-banking-work-in-the-uk/*	C:/Users/hp/Desktop/hsbc/www.hsbc.co.uk/international/how-does-banking-work-in-the-uk/_	(from https://www.hsbc.co.uk/international/how-does-banking-work-in-the-uk/)
17:09:08	278/278	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sat,%2001%20Jun%202024%2016:08:08%20GMT	https://www.hsbc.co.uk/online/bereavement/page/base/partials/headlibs.html	C:/Users/hp/Desktop/hsbc/www.hsbc.co.uk/online/bereavement/page/base/partials/headlibs.html	(from https://www.hsbc.co.uk/online/bereavement/)
17:09:08	161858/161858	---MC-	404	error ('Not%20Found')	text/html	date:Sat,%2001%20Jun%202024%2016:09:09%20GMT	https://www.hsbc.co.uk/international/how-does-banking-work-in-the-uk/*/	C:/Users/hp/Desktop/hsbc/www.hsbc.co.uk/international/how-does-banking-work-in-the-uk/_/index.html	(from https://www.hsbc.co.uk/international/how-does-banking-work-in-the-uk/)
17:09:08	157880/157880	---M-Z	404	error ('Not%20Found')	text/html	date:Sat,%2001%20Jun%202024%2016:09:09%20GMT	https://www.hsbc.co.uk/online/bereavement/page/base/partials/headlibs/	C:/Users/hp/Desktop/hsbc/www.hsbc.co.uk/online/bereavement/page/base/partials/headlibs/index.html	(from https://www.hsbc.co.uk/online/bereavement/)
17:09:09	1910/1910	---M--	200	added ('OK')	image/png	date:Tue,%2028%20May%202024%2004:44:05%20GMT	https://www.hsbc.co.uk/etc/designs/dpws/common/favicons/apple-touch-icon.png	C:/Users/hp/Desktop/hsbc/www.hsbc.co.uk/etc/designs/dpws/common/favicons/apple-touch-icon.png	(from https://www.hsbc.co.uk/online/bereavement/)
17:09:09	17958/17958	---M--	200	added ('OK')	image/png	date:Tue,%2028%20May%202024%2004:51:21%20GMT	https://www.hsbc.co.uk/etc/designs/dpws/common/favicons/favicon-32x32.png	C:/Users/hp/Desktop/hsbc/www.hsbc.co.uk/etc/designs/dpws/common/favicons/favicon-32x32.png	(from https://www.hsbc.co.uk/online/bereavement/)
17:09:09	17837/17837	---M--	200	added ('OK')	image/png	date:Tue,%2028%20May%202024%2004:29:17%20GMT	https://www.hsbc.co.uk/etc/designs/dpws/common/favicons/favicon-16x16.png	C:/Users/hp/Desktop/hsbc/www.hsbc.co.uk/etc/designs/dpws/common/favicons/favicon-16x16.png	(from https://www.hsbc.co.uk/online/bereavement/)
17:09:10	421/421	---M--	200	added ('OK')	application/json	date:Tue,%2028%20May%202024%2004:30:22%20GMT	https://www.hsbc.co.uk/etc/designs/dpws/common/manifest.json	C:/Users/hp/Desktop/hsbc/www.hsbc.co.uk/etc/designs/dpws/common/manifest.json	(from https://www.hsbc.co.uk/online/bereavement/)
17:09:10	892/892	---M-Z	200	added ('OK')	image/svg+xml	date:Tue,%2028%20May%202024%2005:38:40%20GMT	https://www.hsbc.co.uk/etc/designs/dpws/common/favicons/safari-pinned-tab.svg	C:/Users/hp/Desktop/hsbc/www.hsbc.co.uk/etc/designs/dpws/common/favicons/safari-pinned-tab.svg	(from https://www.hsbc.co.uk/online/bereavement/)
17:09:10	118/118	---M-Z	404	error ('Not%20Found')	text/html	date:Sat,%2001%20Jun%202024%2016:09:12%20GMT	https://www.hsbc.co.uk/etc/designs/dpws/common/favicons/browserconfig.xml	C:/Users/hp/Desktop/hsbc/www.hsbc.co.uk/etc/designs/dpws/common/favicons/browserconfig.xml	(from https://www.hsbc.co.uk/online/bereavement/)
17:09:11	32218/32218	---M-Z	200	added ('OK')	text/css	date:Tue,%2028%20May%202024%2004:54:14%20GMT	https://www.hsbc.co.uk/etc/designs/hsbc/cpi-masthead/clientlib-site/v2_9_0.min.92b17cda400d708682a70d17fbe39875.css	C:/Users/hp/Desktop/hsbc/www.hsbc.co.uk/etc/designs/hsbc/cpi-masthead/clientlib-site/v2_9_0.min.92b17cda400d708682a70d17fbe39875.css	(from https://www.hsbc.co.uk/online/bereavement/)
17:09:11	10465/10465	---M-Z	200	added ('OK')	text/css	date:Tue,%2028%20May%202024%2004:38:44%20GMT	https://www.hsbc.co.uk/etc/designs/hsbc/cpi-footer/clientlib-site/v2_7_0.min.c3c2ee3fcbd3eb1b87c6cdd35fc11e51.css	C:/Users/hp/Desktop/hsbc/www.hsbc.co.uk/etc/designs/hsbc/cpi-footer/clientlib-site/v2_7_0.min.c3c2ee3fcbd3eb1b87c6cdd35fc11e51.css	(from https://www.hsbc.co.uk/online/bereavement/)
17:09:11	42021/42021	---M-Z	200	added ('OK')	application/x-javascript	date:Tue,%2028%20May%202024%2004:27:09%20GMT	https://www.hsbc.co.uk/etc/designs/hsbc/cpi/clientlib-site/v2_10_0.min.27a1c22f403841f790910753e03a0453.js	C:/Users/hp/Desktop/hsbc/www.hsbc.co.uk/etc/designs/hsbc/cpi/clientlib-site/v2_10_0.min.27a1c22f403841f790910753e03a0453.js	(from https://www.hsbc.co.uk/online/bereavement/)
17:09:12	31536/31536	---M-Z	200	added ('OK')	text/css	date:Tue,%2028%20May%202024%2004:59:16%20GMT	https://www.hsbc.co.uk/etc/designs/hsbc/cpi/clientlib-site/v2_10_0.min.b7a46114cda5f91143902440c902c05f.css	C:/Users/hp/Desktop/hsbc/www.hsbc.co.uk/etc/designs/hsbc/cpi/clientlib-site/v2_10_0.min.b7a46114cda5f91143902440c902c05f.css	(from https://www.hsbc.co.uk/online/bereavement/)
17:09:12	47518/47518	---M-Z	200	added ('OK')	text/css	date:Tue,%2028%20May%202024%2004:25:58%20GMT	https://www.hsbc.co.uk/etc/designs/hsbc/vam/clientlib-banking-2.min.fc763c588bbde534b7c3ca20f6b0de06.css	C:/Users/hp/Desktop/hsbc/www.hsbc.co.uk/etc/designs/hsbc/vam/clientlib-banking-2.min.fc763c588bbde534b7c3ca20f6b0de06.css	(from https://www.hsbc.co.uk/online/bereavement/)
17:09:12	0/0	---M-Z	200	added ('OK')	application/x-javascript	date:Tue,%2028%20May%202024%2004:27:17%20GMT	https://www.hsbc.co.uk/etc/designs/hsbc/cpi/clientlib-site-custom-events-parent.min.d41d8cd98f00b204e9800998ecf8427e.js	C:/Users/hp/Desktop/hsbc/www.hsbc.co.uk/etc/designs/hsbc/cpi/clientlib-site-custom-events-parent.min.d41d8cd98f00b204e9800998ecf8427e.js	(from https://www.hsbc.co.uk/online/bereavement/)
17:09:12	3743/3743	---M-Z	200	added ('OK')	text/css	date:Tue,%2028%20May%202024%2004:26:34%20GMT	https://www.hsbc.co.uk/etc/designs/hsbc/dcc/cmn/clientlib-default-font.min.7666d463447e10d3331d52108288cbd2.css	C:/Users/hp/Desktop/hsbc/www.hsbc.co.uk/etc/designs/hsbc/dcc/cmn/clientlib-default-font.min.7666d463447e10d3331d52108288cbd2.css	(from https://www.hsbc.co.uk/online/bereavement/)
17:09:13	3891752/3891752	---MCZ	200	added ('OK')	application/pdf	date:Sat,%2001%20Jun%202024%2016:09:08%20GMT	https://www.hsbc.co.uk/content/dam/hsbc/gb/pdf/managing-your-money-with-dementia.pdf	C:/Users/hp/Desktop/hsbc/www.hsbc.co.uk/content/dam/hsbc/gb/pdf/managing-your-money-with-dementia.pdf	(from https://www.hsbc.co.uk/help/life-events/health-accessibility/living-with-dementia/)
17:09:13	89478/89478	---M-Z	200	added ('OK')	application/x-javascript	date:Tue,%2028%20May%202024%2004:17:32%20GMT	https://www.hsbc.co.uk/etc/designs/hsbc/dcc/cmn/clientlib-jquery/js/jquery.min.15wgleirmcf8rrjfb5ug4bk5510y7402.js	C:/Users/hp/Desktop/hsbc/www.hsbc.co.uk/etc/designs/hsbc/dcc/cmn/clientlib-jquery/js/jquery.min.15wgleirmcf8rrjfb5ug4bk5510y7402.js	(from https://www.hsbc.co.uk/online/bereavement/)
17:09:13	1566/1566	---M-Z	200	added ('OK')	application/x-javascript	date:Tue,%2028%20May%202024%2004:21:22%20GMT	https://www.hsbc.co.uk/etc/designs/hsbc/dcc/cmn/dcc-head-libraries.min.1abf64e7a3e0fdc7d4a967b15fc50997.js	C:/Users/hp/Desktop/hsbc/www.hsbc.co.uk/etc/designs/hsbc/dcc/cmn/dcc-head-libraries.min.1abf64e7a3e0fdc7d4a967b15fc50997.js	(from https://www.hsbc.co.uk/online/bereavement/)
17:09:14	71430/71430	---M-Z	200	added ('OK')	application/x-javascript	date:Tue,%2028%20May%202024%2004:19:28%20GMT	https://www.hsbc.co.uk/etc/designs/hsbc/dcc/cmn/clientlib-adrum.min.1fd6c529cb671a8f5c408943098a20cf.js	C:/Users/hp/Desktop/hsbc/www.hsbc.co.uk/etc/designs/hsbc/dcc/cmn/clientlib-adrum.min.1fd6c529cb671a8f5c408943098a20cf.js	(from https://www.hsbc.co.uk/online/bereavement/)
17:09:14	592/592	---M-Z	200	added ('OK')	image/svg+xml	date:Fri,%2031%20May%202024%2003:14:42%20GMT	https://www.hsbc.co.uk/content/dam/hsbc/en/images/cpi/logos/hsbc-mobile-logo-v2.svg	C:/Users/hp/Desktop/hsbc/www.hsbc.co.uk/content/dam/hsbc/en/images/cpi/logos/hsbc-mobile-logo-v2.svg	(from https://www.hsbc.co.uk/online/bereavement/)
17:09:14	65017/65017	---M-Z	200	added ('OK')	text/css	date:Tue,%2028%20May%202024%2004:27:30%20GMT	https://www.hsbc.co.uk/etc/designs/hsbc/dcc/cmn/clientlib-material.min.eb09eff0ce8e5530374a02f0d76f351f.css	C:/Users/hp/Desktop/hsbc/www.hsbc.co.uk/etc/designs/hsbc/dcc/cmn/clientlib-material.min.eb09eff0ce8e5530374a02f0d76f351f.css	(from https://www.hsbc.co.uk/online/bereavement/)
17:09:15	99400/99400	---M-Z	200	added ('OK')	application/x-javascript	date:Tue,%2028%20May%202024%2004:16:27%20GMT	https://www.hsbc.co.uk/etc/designs/hsbc/dcc/cmn/clientlib-default/js/resources/angular/6_0_3/polyfills.min.80c378ad0fd2ea92cb3069cc8a7c6680.js	C:/Users/hp/Desktop/hsbc/www.hsbc.co.uk/etc/designs/hsbc/dcc/cmn/clientlib-default/js/resources/angular/6_0_3/polyfills.min.80c378ad0fd2ea92cb3069cc8a7c6680.js	(from https://www.hsbc.co.uk/online/bereavement/)
17:09:16	679375/679375	---MCZ	200	added ('OK')	application/x-javascript	date:Tue,%2028%20May%202024%2004:19:11%20GMT	https://www.hsbc.co.uk/etc/designs/hsbc/dcc/cmn/clientlib-default/js/resources/angular/6_0_3/vendor.min.80c378ad0fd2ea92cb3069cc8a7c6680.js	C:/Users/hp/Desktop/hsbc/www.hsbc.co.uk/etc/designs/hsbc/dcc/cmn/clientlib-default/js/resources/angular/6_0_3/vendor.min.80c378ad0fd2ea92cb3069cc8a7c6680.js	(from https://www.hsbc.co.uk/online/bereavement/)
17:09:16	34278/34278	---M-Z	200	added ('OK')	application/x-javascript	date:Tue,%2028%20May%202024%2004:28:30%20GMT	https://www.hsbc.co.uk/etc/designs/hsbc/dcc/cmn/clientlib-utils/js/utils.min.463nluwb1yxvf8f18strriput3nb1906.js	C:/Users/hp/Desktop/hsbc/www.hsbc.co.uk/etc/designs/hsbc/dcc/cmn/clientlib-utils/js/utils.min.463nluwb1yxvf8f18strriput3nb1906.js	(from https://www.hsbc.co.uk/online/bereavement/)
17:09:17	21701/21701	---M-Z	200	added ('OK')	application/x-javascript	date:Tue,%2028%20May%202024%2004:29:20%20GMT	https://www.hsbc.co.uk/etc/designs/hsbc/cpi-masthead/clientlib-site/v2_9_0.min.650dee235f1b8aba54d21641e6a02d95.js	C:/Users/hp/Desktop/hsbc/www.hsbc.co.uk/etc/designs/hsbc/cpi-masthead/clientlib-site/v2_9_0.min.650dee235f1b8aba54d21641e6a02d95.js	(from https://www.hsbc.co.uk/online/bereavement/)
17:09:18	3135206/3135206	---MCZ	200	added ('OK')	application/x-javascript	date:Tue,%2028%20May%202024%2004:50:47%20GMT	https://www.hsbc.co.uk/etc/designs/hsbc/dcc/bereavement-web/gb-hrfb/main.min.v2_0_0.1692356072113.js	C:/Users/hp/Desktop/hsbc/www.hsbc.co.uk/etc/designs/hsbc/dcc/bereavement-web/gb-hrfb/main.min.v2_0_0.1692356072113.js	(from https://www.hsbc.co.uk/online/bereavement/)
17:09:19	2604/2604	---M-Z	200	added ('OK')	application/x-javascript	date:Tue,%2028%20May%202024%2004:26:51%20GMT	https://www.hsbc.co.uk/etc/designs/hsbc/cpi-footer/clientlib-site/v2_7_0.min.6f0107b999147a3a13af0b50987edca6.js	C:/Users/hp/Desktop/hsbc/www.hsbc.co.uk/etc/designs/hsbc/cpi-footer/clientlib-site/v2_7_0.min.6f0107b999147a3a13af0b50987edca6.js	(from https://www.hsbc.co.uk/online/bereavement/)
17:09:19	1419/1419	---M-Z	200	added ('OK')	application/x-javascript	date:Tue,%2028%20May%202024%2004:42:25%20GMT	https://www.hsbc.co.uk/etc/designs/hsbc/cpi-masthead/clientlib-edit-disabled.min.5f6b5236c4d1a11e19d69b7ffe2832c6.js	C:/Users/hp/Desktop/hsbc/www.hsbc.co.uk/etc/designs/hsbc/cpi-masthead/clientlib-edit-disabled.min.5f6b5236c4d1a11e19d69b7ffe2832c6.js	(from https://www.hsbc.co.uk/online/bereavement/)
